Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Power_Windows,Power_Seats,Power,Torque,Odometer,Speedometer,Tachometer,Seating_Capacity,Seats_Material,Front_Track,Rear_Track,Wheels_Size,Kerb_Weight,Gross_Vehicle_Weight,Type,Start_/_Stop_Button,12v_Power_Outlet,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty_Years,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Basic_Warranty_Distance
Jaguar,Xf,2.0 Portfolio,6073446,1999,4,4,RWD,4,"Front, Longitudinal",Injection,82,Petrol,1457,5252,1899,Sedan,4,5.7,8,100,Ventilated Disc,Ventilated Disc,All Windows,Yes,247PS,340Nm,Analog,Analog,Analog,5,Leather,1605 mm,1594 mm,235/55R18,1871 kg,2210 kg,Automatic,Yes,Yes,Yes,Yes,3,Yes,Manual,520 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Yes,Automatic,Analog,Yes,11.61 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6,Front & rear sensors with 360 degree view,Yes,Yes,No,No,Yes,Touch Sensitive,Yes,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,All,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,16000000000
Jaguar,Xf,2.0 Portfolio Diesel,6138811,1999,4,4,RWD,4,"Front, Longitudinal",Injection,83,Diesel,1457,5252,1899,Sedan,4,5.7,8,100,Ventilated Disc,Ventilated Disc,All Windows,Yes,180ps,430Nm,Analog,Analog,Analog,5,Leather,1605 mm,1594 mm,235/55R18,1871 kg,2250 kg,Automatic,Yes,Yes,Yes,Yes,3,Yes,Manual,520 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,11.61 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6,None,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,No,All,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,16000000000
Jaguar,Xf,2.0 Prestige Diesel,5506622,1999,4,4,RWD,4,"Front, Longitudinal",Injection,66,Diesel,1457,5067,2091,Sedan,4,5.7,8,100,Ventilated Disc,Ventilated Disc,All Windows,Yes,180ps,430Nm,Analog,Analog,Analog,5,Leather,1605 mm,1594 mm,235/55R17,1729 kg,2250 kg,Automatic,Yes,No,Yes,Yes,3,Yes,Manual,505 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,11.61 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6,Front & rear sensors with 360 degree view,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,All,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,16000000000
Jaguar,Xf,2.0 Pure Diesel,4977080,1999,4,4,RWD,4,"Front, Longitudinal",Injection,66,Diesel,1457,5067,2091,Sedan,4,5.7,8,100,Ventilated Disc,Ventilated Disc,All Windows,Yes,180ps,430Nm,Analog,Analog,Analog,5,Leather,1605 mm,1594 mm,235/55R17,1687 kg,2250 kg,Automatic,Yes,Yes,Yes,Yes,3,Yes,Manual,505 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,11.61 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6,Front & rear sensors with 360 degree view,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,All,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,16000000000
Audi,A3 Cabriolet,40 Tfsi,5038000,1395,4,4,FWD,4,"Front, Longitudinal",Injection,50,Petrol,1409,4421,1793,Convertible,2,19.2,7,160,Ventilated Disc,Ventilated Disc,All Windows,None,148 bhp,250 Nm,Digital,Analog,Analog,4,Leather,1555 mm,1526 mm,R16,1430 kg,1930 kg,Automatic,Yes,Yes,Yes,Yes,0,Yes,Internal,320 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Driver head airbag, Front passenger frontal airbag, Front passenger head airbag, Front passenger side airbag, Drive side airbag, Driver knee airbag",Yes,Yes,Yes,No,7,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,None,No,Yes,Yes,No,Yes,Yes,Yes,Yes,,No,No,,,0
Audi,A6,Premium Plus 45 Tfsi,5442200,1984,4,16,FWD,6,"Front, Longitudinal",Injection,73,Petrol,1455,4933,1874,Sedan,4,14.11,7,165,Ventilated Disc,Ventilated Disc,All Windows,"Yes, with memory",245PS,370Nm,Digital,Analog,Analog + Digital,5,Leather,,,225/55 R18,1780 kg,2345 kg,Automatic,Yes,Yes,Yes,Yes,0,Yes,With Remote,560 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Automatic,Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,Yes,Yes,"Comfort, Eco, Sport, Normal",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,8,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,Only front,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,0
Audi,A6,Technology 45 Tfsi,5942200,1984,4,16,FWD,6,"Front, Longitudinal",Injection,73,Petrol,1455,4933,1874,Sedan,4,14.11,7,165,Ventilated Disc,Ventilated Disc,All Windows,"Yes, with memory",245PS,370Nm,Digital,Analog,Analog + Digital,5,Leather,,,225/55 R18,1780 kg,2345 kg,Automatic,Yes,Yes,Yes,Yes,0,Yes,With Remote,560 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Automatic,Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,Yes,Yes,"Comfort, Eco, Sport, Normal",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,8,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,Only front,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,0
Bmw,X3,Xdrive 20D Luxury Line,5930000,1995,4,4,AWD,4,"Front, Longitudinal",Injection,67,Diesel,1678,4657,1881,SUV,5,16,8,212,Ventilated Disc,Ventilated Disc,All Windows,Yes,190PS,400Nm,Digital,Analog,Analog,5,Leather,1616 mm,1632 mm,225/60R19,1785 kg,2300 kg,Automatic,Yes,Yes,Yes,Yes,2,Yes,"With Remote, Internal",550 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.95 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,No,Yes,Yes,Cup Holders,Yes,Yes,Yes,Only front,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,No,No,,,0
Bmw,X3,Xdrive 30I Luxury Line,5880000,1998,4,4,AWD,4,"Front, Longitudinal",Injection,67,Petrol,1678,4657,1881,SUV,5,16,8,212,Ventilated Disc,Ventilated Disc,All Windows,Yes,248 bhp,350 Nm,Digital,Analog,Analog,5,Leather,1616 mm,1632 mm,225/60R19,1785 kg,2300 kg,Automatic,Yes,Yes,Yes,Yes,2,Yes,"With Remote, Internal",550 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.95 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,No,Yes,Yes,Cup Holders,Yes,Yes,Yes,Only front,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,No,No,,,0
Bmw,X3,Xdrive20D Xline,5600000,1995,4,4,AWD,4,"Front, Longitudinal",Injection,67,Diesel,1678,4657,1881,SUV,5,16,8,212,Ventilated Disc,Ventilated Disc,All Windows,Yes,190PS,400Nm,Digital,Analog,Analog,5,Leather,1616 mm,1632 mm,225/60R19,1785 kg,2300 kg,Automatic,Yes,Yes,Yes,Yes,2,Yes,"With Remote, Internal",550 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.95 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6,Rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,No,Yes,Yes,Cup Holders,Yes,Yes,Yes,Only front,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,No,No,,,0
Land Rover,Discovery Sport,S,5706000,1999,4,4,AWD,6,"Front, Transverse",Injection,70,Diesel,1727,4600,2069,SUV,5,0,9,167,Ventilated Disc,Ventilated Disc,All Windows,Yes,179PS,430NM,Digital,Analog,Analog,7,Leather,,,235/60 R18,2087 kg,,Automatic,Yes,Yes,Yes,Yes,3,Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,11.6 meter,Yes,Driver & Front Passenger,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Comfort, Eco, Sport",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7,Front & rear sensors with 360 degree view,No,Yes,Yes,Yes,No,Touch Sensitive,Multifunction Steering Wheel,No,Yes,Manual Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,,,16000000000
Land Rover,Discovery Sport,R-Dynamic Se,6089000,1999,4,4,AWD,6,"Front, Transverse",Injection,70,Diesel,1727,4600,2069,SUV,5,0,9,167,Ventilated Disc,Ventilated Disc,All Windows,Yes,179PS,430NM,Digital,Analog,Analog,7,Leather,,,235/60 R18,2087 kg,,Automatic,Yes,Yes,Yes,Yes,3,Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,11.6 meter,Yes,Driver & Front Passenger,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Comfort, Eco, Sport",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7,Front & rear sensors with 360 degree view,No,Yes,Yes,Yes,No,Touch Sensitive,Multifunction Steering Wheel,No,Yes,Manual Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,,,16000000000
Volvo,S90,D4 Inscription,5890000,1969,4,4,FWD,4,"Front, Longitudinal",Injection,55,Diesel,1443,4963,1879,Sedan,4,11.44,8,152,Ventilated Disc,Ventilated Disc,All Windows,"Yes, with memory",190PS,400NM,Analog,Analog + Digital,Analog + Digital,5,Leather,,,245/45R18,,,Automatic,Yes,Yes,Yes,Yes,0,Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"Internal, Remote",Digital,Manual,Digital,Yes,,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags",Yes,Yes,Yes,Yes,6,Front & rear sensors with 360 degree view,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,0
Audi,S5,Sportback,7243000,2995,6,4,AWD,4,"Front, Longitudinal",Injection,58,Petrol,1384,4718,1843,Sedan,4,13.57,7,160,Ventilated Disc,Ventilated Disc,All Windows,Yes,333PS,500Nm,Digital,Analog,Analog,5,Leather,1588 mm,1575 mm,245/40R18,1790 kg,2230 kg,Automatic,Yes,Yes,Yes,Yes,2,Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Rear passenger side airbags, Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,10,Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,Only front,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,0
Bmw,X5,Xdrive30D Sport,7330000,2993,6,4,AWD,4,"Front, Longitudinal",Injection,83,Diesel,1745,4922,2218,SUV,5,13.38,8,209,Ventilated Disc,Ventilated Disc,All Windows,Yes,265HP,620Nm,Digital,Analog,Analog,5,Leather,1600 mm,1659 mm,255/50R19,,,Automatic,Yes,Yes,Yes,Yes,2,Yes,"Internal, With Remote",650 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,Yes,Yes,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver head airbag, Front passenger head airbag, Rear passenger head airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,8,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,0
Bmw,X5,Xdrive30D Xline,8290000,2993,6,4,AWD,4,"Front, Longitudinal",Injection,83,Diesel,1745,4922,2218,SUV,5,13.38,8,209,Ventilated Disc,Ventilated Disc,All Windows,Yes,265HP,620Nm,Digital,Analog,Analog,5,Leather,1600 mm,1659 mm,255/50R19,,,Automatic,Yes,Yes,Yes,Yes,2,Yes,"Internal, With Remote",650 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,Yes,Yes,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver head airbag, Front passenger head airbag, Rear passenger head airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,8,"Front sensors, Rear sensors",Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,0
Bmw,X5,Xdrive40I M Sport,8290000,2998,6,4,AWD,4,"Front, Longitudinal",Injection,83,Petrol,1745,4922,2218,SUV,5,11.24,8,209,Ventilated Disc,Ventilated Disc,All Windows,Yes,340HP,450Nm,Digital,Analog,Analog,5,Leather,1600 mm,1659 mm,255/50R19,,,Automatic,Yes,Yes,Yes,Yes,2,Yes,"Internal, With Remote",650 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,Yes,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver head airbag, Front passenger head airbag, Rear passenger head airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag",Yes,Yes,Yes,Yes,8,"Front sensors, Rear sensors",Yes,Yes,No,No,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,0
Ford,Mustang,Fastback V8,7462000,4951,8,4,RWD,4,"Front, Longitudinal",Injection,60.9,Petrol,1391,4784,2080,"Sedan, Coupe",3,10,6,137,Ventilated Disc,Ventilated Disc,All Windows,"Yes, with memory",401PS,515Nm,Digital,Analog,Analog,4,Leather,,,,,,Automatic,Yes,Yes,Yes,Yes,2,Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,3 Years /100000 Kms (Whichever comes earlier),Yes,"Internal, Remote",Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,Yes,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Driver knee airbag, Drive side airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,8,Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,"With gear shift paddles, Multifunction Steering Wheel",Yes,Yes,Electric Adjustment with Memory,Yes,No,Yes,None,Yes,Yes,Yes,Only front,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,16000000000
Jeep,Grand Cherokee,Limited,7882867,2987,6,4,AWD,4,"Front, Longitudinal",Injection,93.5,Diesel,1802,4828,1943,SUV,5,12.8,8,206,Ventilated Disc,Ventilated Disc,Only Front Windows,"Yes, with memory",240PS,570Nm,Digital,Analog,Analog,5,Leather,,,265 / 60 R18,2432 kg,2955 kg,Automatic,Yes,Yes,Yes,Yes,0,Yes,With Remote,1025 litres,Yes,Yes,Yes,,Front & Rear,Yes,Front & Rear,Yes,,Yes,Remote,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6,Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,0
Jeep,Grand Cherokee,Summit,8931819,2987,6,4,AWD,4,"Front, Longitudinal",Injection,93.5,Diesel,1802,4828,1943,SUV,5,12.8,8,252,Ventilated Disc,Ventilated Disc,Only Front Windows,"Yes, with memory",240PS,570Nm,Digital,Analog,Analog,5,Leather,,,265/50 R20,2455 kg,2955 kg,Automatic,Yes,Yes,Yes,Yes,2,Yes,With Remote,1025 litres,Yes,Yes,Yes,,Front & Rear,Yes,Front & Rear,Yes,,Yes,Remote,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,No,No,Yes,Yes,No,No,No,Normal,Yes,No,No,No,No,No,No,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag",Yes,Yes,Yes,Yes,6,Front and rear sensors with camera,Yes,Yes,No,No,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,,0
